index,arch_str,accuracy_test,edgegpu_latency_ms,raspi4_latency_ms,edgetpu_latency_ms,pixel3_latency_ms,eyeriss_latency_ms,fpga_latency_ms
12697,|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,35.4000,3.696871,2.865433,0.640615,1.266200,1.283200,0.751520
12698,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,38.2333,7.638903,9.959997,1.393457,7.242350,2.327680,1.996800
12699,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,33.8000,2.816978,3.868126,-1.000000,2.636560,1.897600,1.369600
12700,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,39.5444,2.510247,3.219677,0.517263,2.263080,1.221760,0.902400
12701,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,42.7333,5.615282,6.779275,-1.000000,4.822820,1.590400,1.436800
12702,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,44.5333,6.632395,9.270433,1.179802,6.855850,1.959040,1.971200
12703,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,32.9333,5.687561,2.941031,0.732723,1.306550,0.914560,0.649120
12704,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,35.5667,6.750088,10.127512,1.229501,5.245360,1.959040,1.462400
12705,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,26.0000,4.895983,3.001527,0.780612,1.479740,1.221760,0.620320
12706,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,18.7667,5.299678,5.585798,1.116970,3.499880,1.897600,0.927520
12707,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,41.9667,6.129560,5.601851,0.815424,2.981230,0.976000,1.062400
12708,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,39.1667,6.085358,6.882806,0.924281,3.206400,1.283200,0.995200
12709,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,42.2667,5.399728,4.956694,0.666646,2.741520,0.914560,0.969600
12710,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,37.5000,7.415562,12.472431,1.590950,5.539580,2.020480,1.555200
12711,|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,42.3000,4.247570,4.562162,0.646233,2.714110,1.283200,0.995200
12712,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|skip_connect~2|,40.1222,6.267681,6.717860,0.779598,4.410290,1.221760,1.411200
12713,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,21.8667,5.746779,4.235492,1.408567,2.301530,1.959040,0.825120
12714,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,39.3667,6.749239,6.435819,1.010118,3.562850,1.651840,1.087520
12715,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|skip_connect~0|none~1|skip_connect~2|,33.2333,3.744807,1.614372,0.464725,0.668048,0.484480,0.415520
12716,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,37.2333,5.018177,9.200390,-1.000000,4.961090,1.897600,1.369600
12717,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,31.3889,5.689139,7.887251,1.046694,3.370830,1.590400,0.956320
12718,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,43.4000,5.906053,10.090140,1.231987,5.249300,1.959040,1.462400
12719,|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,25.5667,5.270777,5.722490,1.162913,3.538500,1.897600,0.927520
12720,|none~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,15.8333,4.095740,4.492293,-1.000000,3.060340,1.221760,0.902400
12721,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,9.9667,4.998040,3.622124,1.296599,2.253730,1.897600,0.693920
12722,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,27.2111,4.969788,2.933563,0.779070,1.683000,1.221760,0.620320
12723,|avg_pool_3x3~0|+|none~0|none~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|,38.4333,3.057265,5.429502,-1.000000,4.861590,1.528960,1.344000
12724,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,45.3667,6.339421,8.863781,1.175366,8.161590,1.959040,1.971200
12725,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,37.7444,5.619435,6.930031,0.828362,3.504020,1.221760,0.902400
12726,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,42.4333,7.486706,15.498555,1.487049,12.628400,2.634880,2.947200
12727,|skip_connect~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,16.3889,3.716884,1.684976,0.643494,0.982110,0.791680,0.386720
12728,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|nor_conv_1x1~1|none~2|,32.9889,2.460794,2.268734,-1.000000,0.986937,0.545920,0.546720
12729,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_1x1~2|,43.2333,7.060871,7.242786,0.954777,3.617830,1.344640,1.116320
12730,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_1x1~2|,35.9667,5.084205,2.867821,-1.000000,1.263070,0.914560,0.649120
12731,|none~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,16.0111,4.245100,2.202925,-1.000000,1.227540,1.160320,0.489120
12732,|skip_connect~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,20.8667,3.686056,1.595125,0.576830,0.839720,0.791680,0.386720
12733,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,37.4333,5.577054,3.566884,0.831389,1.521490,0.976000,0.780320
12734,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,37.5333,4.595866,2.885380,0.661357,1.279610,0.976000,0.780320
12735,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|none~0|nor_conv_3x3~1|none~2|,25.6333,3.105760,6.632419,0.526865,4.048300,1.160320,1.318400
12736,|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,42.4667,3.326759,6.064053,-1.000000,4.326030,1.221760,1.411200
12737,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,34.1000,6.396332,5.532413,-1.000000,2.760050,0.914560,0.969600
12738,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,9.8667,5.231271,4.210513,1.571015,2.462800,2.266240,0.796320
12739,|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,42.0000,7.389789,8.735893,1.040356,6.813080,1.959040,1.971200
12740,|skip_connect~0|+|skip_connect~0|none~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,33.8333,3.371425,1.611015,0.533063,0.668988,0.484480,0.415520
12741,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,36.9889,4.875789,8.028625,0.859254,4.567130,1.528960,1.344000
12742,|none~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,36.1667,5.379472,4.673147,-1.000000,3.108280,1.528960,0.835200
12743,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,33.4333,6.354103,4.964256,1.191404,2.335540,1.713280,0.985120
12744,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,18.9333,3.036761,3.207519,0.737605,1.235400,1.528960,0.591520
12745,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,43.9000,5.865059,7.906494,0.973534,4.844080,1.590400,1.436800
12746,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|none~2|,0.8333,0.622506,0.024762,-1.000000,0.015000,1.160320,0.489120
12747,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,39.2111,5.985513,6.642679,0.805828,2.931870,1.221760,0.902400
12748,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,40.5333,6.790900,11.039640,0.928410,6.427620,1.590400,1.945600
12749,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|none~1|skip_connect~2|,14.0667,4.009657,2.272555,0.823511,1.262750,1.160320,0.489120
12750,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,10.8667,5.010505,5.121580,1.244632,2.439260,2.266240,0.796320
12751,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,34.5333,5.076523,7.611431,0.918524,3.101240,1.528960,0.835200
12752,|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,33.4667,5.068521,5.333151,-1.000000,3.322880,1.590400,0.956320
12753,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,31.5667,5.784631,5.562650,1.151727,3.380600,1.590400,0.956320
12754,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,41.9889,5.633326,3.910523,0.636356,2.519180,0.853120,0.876800
12755,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,29.0333,5.675840,3.005966,0.826046,1.337780,0.914560,0.649120
12756,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,38.3000,7.559395,7.126473,1.157291,3.873180,1.713280,1.218720
12757,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,35.4333,6.485686,7.692451,1.251917,5.272530,1.959040,1.462400
12758,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,40.1333,5.570693,10.750316,0.888943,4.817650,1.590400,1.436800
12759,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,41.4000,7.252579,14.099218,1.000188,8.769100,1.959040,2.480000
12760,|skip_connect~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,40.8333,3.308015,3.869198,0.610772,2.818800,1.590400,0.956320
12761,|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,45.8000,6.077356,8.173160,0.918968,7.629210,1.590400,1.945600
12762,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|none~2|,0.8333,0.611949,0.048288,-1.000000,0.025651,0.545920,0.546720
12763,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,41.0333,5.859399,13.986559,1.266469,7.908990,2.266240,1.904000
12764,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|none~0|none~1|nor_conv_3x3~2|,33.5667,3.064599,9.804194,-1.000000,4.670210,1.221760,1.411200
12765,|none~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,32.2000,3.080277,4.703545,-1.000000,2.826920,0.914560,0.969600
12766,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,21.1000,5.957007,6.714350,1.275429,3.781370,1.959040,1.058720
12767,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,40.7333,4.946280,5.403234,0.796763,2.912070,1.221760,0.902400
12768,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,32.1000,5.754747,4.237373,1.096322,2.112930,1.651840,0.853920
12769,|none~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,35.2000,5.546331,5.443697,-1.000000,3.321500,1.590400,0.956320
12770,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|none~2|,21.2889,2.693615,3.957969,-1.000000,2.651750,1.160320,0.809600
12771,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,38.6333,5.930653,10.967389,1.005447,3.587660,1.651840,1.087520
12772,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,29.6000,5.486426,5.201444,0.982009,2.074990,1.651840,0.853920
12773,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|avg_pool_3x3~2|,24.9000,5.875416,6.413075,1.391062,3.944430,2.266240,1.029920
12774,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,38.0556,6.581221,5.457099,0.905845,3.172430,1.283200,0.995200
12775,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,36.6667,5.003519,8.844107,0.906918,3.326210,1.590400,0.956320
12776,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,43.1333,5.378151,5.388386,0.699297,4.172520,1.160320,1.318400
12777,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,32.0333,5.013676,4.666681,-1.000000,1.298020,0.914560,0.649120
12778,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,43.4000,5.835848,6.475660,-1.000000,3.388160,1.344640,1.116320
12779,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,42.3000,4.390793,7.568272,0.739511,4.344020,1.959040,1.462400
12780,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|none~2|,15.4667,3.056893,3.862133,-1.000000,2.640820,1.283200,0.995200
12781,|skip_connect~0|+|skip_connect~0|none~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,29.4889,3.425441,1.633390,0.524072,0.695010,0.484480,0.415520
12782,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,33.9333,6.131549,7.890505,0.949674,3.345760,1.590400,0.956320
12783,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,40.3667,5.694885,8.611207,0.995893,4.845890,1.590400,1.436800
12784,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,11.1667,4.982524,3.602499,1.168999,2.081040,1.897600,0.693920
12785,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,25.8667,6.044559,3.490486,-1.000000,1.485380,0.976000,0.780320
12786,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|none~2|,35.8667,3.690305,3.911036,0.680676,2.659790,1.590400,1.436800
12787,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|none~2|,33.7333,3.678360,2.249113,0.612049,1.064070,1.283200,0.751520
12788,|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,27.5000,6.343303,4.252579,1.162497,2.121110,1.651840,0.853920
12789,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|,38.6667,3.663740,6.001590,-1.000000,4.509990,2.266240,1.904000
12790,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,36.4333,5.721002,5.529678,0.966265,3.331700,1.590400,0.956320
12791,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,37.3222,4.290786,2.221917,0.486737,0.868834,0.545920,0.546720
12792,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,42.9000,6.509352,6.509553,1.011057,3.745490,1.344640,1.116320
12793,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,38.5000,6.166081,6.815054,1.055845,5.463900,1.590400,1.436800
12794,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,43.8000,6.615567,8.761267,1.137197,8.152020,1.959040,1.971200
12795,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,35.5667,5.284672,5.637873,-1.000000,3.988150,1.590400,0.956320
12796,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,43.6444,6.195135,5.591838,0.717172,3.573490,0.976000,1.062400
12797,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,33.3333,7.274957,12.327457,1.097570,6.241050,1.959040,1.462400
12798,|avg_pool_3x3~0|+|none~0|none~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,21.6333,4.063597,2.287055,-1.000000,1.281680,0.853120,0.517920
12799,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,44.3000,6.329226,10.824977,0.948809,5.274630,1.283200,1.504000
12800,|avg_pool_3x3~0|+|none~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,23.2333,3.965206,7.457167,-1.000000,3.290380,1.528960,0.835200
12801,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,31.9667,6.188097,3.596984,0.951869,1.763690,1.283200,0.751520
12802,|none~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,32.0667,6.033168,6.508633,-1.000000,3.136770,1.283200,0.995200
12803,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,33.0000,5.009861,5.720075,0.967610,3.355540,1.590400,0.956320
12804,|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,32.2000,6.124115,3.549053,-1.000000,1.721490,1.283200,0.751520
12805,|none~0|+|skip_connect~0|skip_connect~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,16.0000,4.650478,3.880067,-1.000000,2.680740,1.160320,0.809600
12806,|none~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,42.1000,5.631480,5.522186,-1.000000,2.727820,0.914560,0.969600
12807,|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,38.8000,7.034917,7.030447,-1.000000,3.581050,1.651840,1.087520
12808,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,41.1667,5.552640,10.142356,0.952496,6.485100,1.897600,1.878400
12809,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,33.0667,5.163260,5.494985,-1.000000,2.918930,1.221760,0.902400
12810,|none~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,32.3333,3.088951,2.235866,-1.000000,0.858522,0.545920,0.546720
12811,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|skip_connect~2|,41.4333,6.542497,8.949089,1.048937,6.558920,1.897600,1.878400
12812,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,40.1000,3.174191,3.799492,-1.000000,2.459620,1.283200,1.504000
12813,|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,28.1000,4.713922,7.038380,-1.000000,4.499850,1.528960,1.344000
12814,|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,37.6667,5.074434,5.833747,-1.000000,3.293490,1.590400,0.956320
12815,|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|none~2|,17.5333,3.251429,4.591492,-1.000000,2.659110,0.914560,0.969600
12816,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|none~2|,15.9444,2.688742,1.563479,0.545947,0.817580,0.853120,0.517920
12817,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,44.1667,5.799165,8.143093,0.923467,4.834090,1.590400,1.436800
12818,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|none~0|none~1|none~2|,0.8333,0.607204,1.572972,-1.000000,0.616485,0.484480,0.415520
12819,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,41.4667,7.206407,12.756869,1.168611,5.368220,1.713280,1.622400
12820,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|none~1|nor_conv_1x1~2|,37.3333,3.521433,3.008619,-1.000000,1.116580,0.607360,0.677920
12821,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,38.4833,5.867734,9.201642,1.099285,6.517210,1.897600,1.878400
12822,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,42.2000,6.155696,6.778186,0.784985,3.015170,0.976000,1.062400
12823,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,33.6000,6.505656,4.386746,1.078565,2.126280,1.651840,0.853920
12824,|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|none~2|,37.5667,3.547425,3.900144,0.673417,2.655060,1.528960,0.835200
12825,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,21.3667,5.267878,3.566301,0.959372,1.878690,1.590400,0.722720
12826,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,31.6000,4.619613,3.042454,0.707610,1.331880,0.914560,0.649120
12827,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,41.2000,5.615892,5.994720,-1.000000,3.442820,1.283200,0.995200
12828,|avg_pool_3x3~0|+|none~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,20.8000,3.167071,2.836310,-1.000000,1.627050,1.221760,0.620320
12829,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,34.3000,3.771443,2.857794,0.643888,1.501610,1.283200,0.751520
12830,|skip_connect~0|+|skip_connect~0|none~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,39.7556,3.677278,3.863012,0.662481,2.997560,0.853120,0.876800
12831,|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,33.3333,5.644751,9.762608,1.346336,6.447970,2.266240,1.395200
