index,arch_str,accuracy_test,edgegpu_latency_ms,raspi4_latency_ms,edgetpu_latency_ms,pixel3_latency_ms,eyeriss_latency_ms,fpga_latency_ms
10722,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,65.0733,6.333919,30.685057,1.552550,14.781700,6.352000,3.724960
10723,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,65.2500,6.482563,12.758079,0.992762,6.872520,3.894400,3.088160
10724,|avg_pool_3x3~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,62.3300,5.286365,30.927645,1.427769,14.866800,6.352000,3.724960
10725,|none~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|avg_pool_3x3~2|,67.6700,5.060301,25.665062,-1.000000,12.320800,4.877440,3.315360
10726,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,56.1800,5.232744,26.192265,1.260001,12.863200,6.106240,3.209760
10727,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,65.6700,5.568404,25.499353,0.999809,11.475800,4.877440,3.315360
10728,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,63.5200,2.806025,22.480117,-1.000000,9.818640,6.352000,4.572960
10729,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,67.4100,4.512568,34.433063,0.749272,14.904200,6.352000,4.572960
10730,|skip_connect~0|+|skip_connect~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,61.1667,5.329266,22.965662,0.819032,9.203270,3.402880,2.905760
10731,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,67.3133,5.485420,23.467300,0.737845,9.107530,3.402880,2.905760
10732,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,69.1000,6.210589,24.623779,0.891603,10.139900,3.648640,3.420960
10733,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,70.4000,5.394301,53.841925,1.037935,22.370900,6.352000,5.420960
10734,|none~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,67.7100,4.610686,38.782232,-1.000000,16.614600,6.106240,4.057760
10735,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,68.3133,6.296754,40.144931,0.930921,15.807500,4.877440,4.163360
10736,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|none~2|,61.9400,2.837763,4.920450,0.471638,2.199630,3.402880,2.057760
10737,|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,69.0200,4.491005,28.145980,-1.000000,10.787000,3.894400,3.936160
10738,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,41.6467,4.682522,5.420951,0.791160,2.570680,1.928320,1.648160
10739,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,70.5100,7.957006,75.136373,1.711394,30.867700,9.301120,7.088160
10740,|none~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,46.9000,4.632549,10.582601,-1.000000,6.452020,6.106240,2.361760
10741,|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,52.0400,5.119567,12.329060,1.315436,5.772320,4.877440,2.467360
10742,|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,67.0700,5.586390,25.280206,0.887405,10.660200,4.877440,3.315360
10743,|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,48.0300,5.432858,10.691670,1.047527,5.797900,4.877440,2.467360
10744,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,62.0900,5.871968,25.639282,-1.000000,9.818310,3.648640,3.420960
10745,|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|none~2|,46.8600,2.774262,5.386602,0.606064,3.114620,6.106240,3.209760
10746,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,64.5400,6.849008,20.777552,-1.000000,6.506810,4.140160,3.603360
10747,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,70.1200,5.864520,39.119643,0.870072,15.858100,4.877440,4.163360
10748,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,64.5400,6.528664,43.863231,1.641442,19.365500,7.826560,4.982560
10749,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,71.9100,7.599425,74.590229,1.860697,30.963700,9.301120,7.088160
10750,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,70.7300,3.454695,34.284062,0.727712,14.802800,6.106240,4.057760
10751,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,62.7900,6.317773,28.892884,1.640890,13.191800,6.597760,4.240160
10752,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,69.1900,7.827630,43.227687,1.150799,17.599500,5.368960,5.193760
10753,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,66.9000,5.161672,25.536905,-1.000000,11.110300,4.877440,3.315360
10754,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,66.3867,5.916686,28.797000,1.261831,12.771200,5.123200,3.830560
10755,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,46.5200,4.982748,22.864600,1.184038,11.458400,4.631680,2.800160
10756,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,62.7200,6.971788,50.905051,2.113098,25.971600,10.529920,5.286560
10757,|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|none~2|,61.8800,1.791096,4.950696,0.393922,2.605790,4.877440,2.467360
10758,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,65.1100,5.393643,26.633042,0.928666,13.666500,5.123200,3.830560
10759,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|skip_connect~1|skip_connect~2|,46.5333,5.052743,8.435630,-1.000000,4.722450,3.402880,2.057760
10760,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,65.6067,5.573993,25.346606,0.999472,12.891700,4.877440,3.315360
10761,|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,68.0500,7.085500,23.486085,-1.000000,10.493200,5.123200,3.830560
10762,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|nor_conv_3x3~1|none~2|,1.0000,0.650587,23.395323,-1.000000,10.683000,3.402880,2.905760
10763,|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,56.4500,4.909620,25.976176,1.302763,14.022200,6.106240,3.209760
10764,|nor_conv_3x3~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,67.8900,6.271482,41.520513,1.407604,21.825100,7.580800,4.467360
10765,|skip_connect~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,43.2333,4.945650,14.319485,1.238921,6.974610,4.877440,2.467360
10766,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,30.5000,4.314876,10.945167,1.477644,7.863090,6.106240,2.361760
10767,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|skip_connect~2|,69.9600,7.897186,56.905562,1.382535,26.059000,6.597760,5.936160
10768,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,64.7300,6.404076,25.057803,1.271758,12.333900,5.123200,3.830560
10769,|skip_connect~0|+|skip_connect~0|skip_connect~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,64.2667,3.803387,5.169092,0.558088,2.411190,1.928320,1.648160
10770,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,71.3300,7.451692,60.525231,1.837497,25.173900,8.072320,6.345760
10771,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_3x3~2|,66.8800,5.985055,57.418115,1.645376,24.993200,9.055360,5.724960
10772,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|none~0|skip_connect~1|skip_connect~2|,68.0900,5.162592,35.069274,0.748972,14.905400,4.631680,3.648160
10773,|skip_connect~0|+|none~0|none~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,64.2900,3.872600,23.039266,-1.000000,9.115650,3.402880,2.905760
10774,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,67.9333,4.809213,24.732171,-1.000000,11.596000,5.123200,3.830560
10775,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,57.3533,5.801125,25.555413,1.140610,10.967900,4.877440,3.315360
10776,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,55.9700,4.649129,10.358591,1.009855,4.983680,3.648640,2.572960
10777,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,66.8500,5.041013,35.855101,-1.000000,16.572000,6.106240,4.057760
10778,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,69.4500,7.916121,26.227719,1.045820,11.703500,4.140160,4.451360
10779,|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,69.4800,7.760987,70.175282,1.549307,30.076800,9.055360,6.572960
10780,|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,64.9200,3.676276,24.728517,-1.000000,10.807000,4.877440,3.315360
10781,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,68.9000,6.557717,43.234350,1.375915,18.475100,6.597760,5.088160
10782,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,65.7667,5.024595,22.721681,0.830909,9.860000,4.631680,2.800160
10783,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,67.3600,4.700141,25.312565,0.910192,10.679400,4.877440,3.315360
10784,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,64.8800,6.291766,25.099714,-1.000000,9.131180,6.843520,3.907360
10785,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,66.2900,5.440865,25.060106,-1.000000,13.167900,6.352000,3.724960
10786,|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,67.3700,6.289744,26.744344,-1.000000,15.056300,6.597760,4.240160
10787,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|none~1|none~2|,58.5400,1.444974,3.129776,0.378475,1.747430,4.631680,2.800160
10788,|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,68.6200,6.360469,42.297125,1.562237,22.952500,7.826560,4.982560
10789,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|avg_pool_3x3~2|,64.6000,6.133609,19.271530,1.244086,7.837190,5.123200,2.982560
10790,|nor_conv_3x3~0|+|none~0|none~1|+|skip_connect~0|skip_connect~1|none~2|,67.4800,3.405633,18.363846,0.595320,9.820740,3.157120,2.390560
10791,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,68.5500,6.888537,28.895127,1.098120,14.002400,5.123200,3.830560
10792,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,70.0300,6.753449,42.955506,1.085103,20.764700,5.368960,5.193760
10793,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,70.1100,6.652713,54.475385,1.466714,28.780200,7.826560,5.830560
10794,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,68.2733,5.023131,24.507442,0.929920,12.021300,3.648640,3.420960
10795,|none~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,64.5800,4.911127,14.530880,0.818566,5.439640,3.648640,2.572960
10796,|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|skip_connect~1|skip_connect~2|,57.0200,5.408854,27.369950,1.319397,12.752400,6.106240,3.209760
10797,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|none~1|none~2|,58.3800,1.487212,2.900444,0.375533,1.546700,4.877440,3.315360
10798,|nor_conv_1x1~0|+|none~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,64.7400,5.653124,12.159438,-1.000000,5.665310,3.894400,3.088160
10799,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,62.0133,3.426342,7.387603,0.565166,3.169640,3.648640,3.420960
10800,|none~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,61.9700,5.995865,53.884493,-1.000000,23.177200,7.580800,5.315360
10801,|none~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|none~2|,46.8900,1.838641,9.190339,0.612928,3.112580,4.631680,1.952160
10802,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,65.0000,7.132273,28.931192,-1.000000,12.400600,5.368960,4.345760
10803,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,67.8000,7.089186,54.736056,1.188778,23.328000,6.597760,5.936160
10804,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,68.6100,6.466994,58.169036,1.449372,24.297600,7.826560,5.830560
10805,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,67.5700,6.448779,26.483157,1.144319,11.629100,5.123200,3.830560
10806,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,65.9800,6.275582,53.544630,1.562900,23.525700,7.580800,5.315360
10807,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,60.6600,7.019415,37.683937,1.748043,15.084000,8.072320,4.649760
10808,|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,64.7100,6.005092,24.950171,1.510397,12.615200,6.352000,3.724960
10809,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,68.7400,5.863819,25.044770,0.985187,10.816000,4.877440,3.315360
10810,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,44.3300,5.682249,13.328861,1.612414,7.543490,6.352000,2.876960
10811,|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,69.9500,5.904179,27.237032,-1.000000,12.335300,5.368960,4.345760
10812,|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,59.6300,5.590086,13.319563,1.430084,7.453260,6.352000,2.876960
10813,|nor_conv_1x1~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,64.9500,3.911781,14.335430,0.791785,4.759090,3.648640,2.572960
10814,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,58.6267,5.848041,37.699406,1.284018,16.805200,6.106240,4.057760
10815,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,62.1200,2.756381,4.917052,0.469250,2.193050,2.174080,2.163360
10816,|none~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,67.3300,7.636170,68.398379,-1.000000,30.094500,9.055360,6.572960
10817,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,49.4300,6.452713,12.967075,-1.000000,6.587820,5.123200,2.982560
10818,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,67.5400,5.487728,22.839385,0.739023,9.124090,3.402880,2.905760
10819,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,57.2100,4.459200,28.399114,-1.000000,12.252700,6.352000,3.724960
10820,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,66.7867,6.088400,25.869774,0.883766,10.738200,3.648640,3.420960
10821,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,57.9333,4.981937,7.734918,0.727908,3.791240,2.174080,2.163360
10822,|none~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,67.1700,5.711308,40.436768,-1.000000,21.927000,7.580800,4.467360
10823,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,49.4000,5.348306,26.924373,1.655234,15.924000,7.580800,3.619360
10824,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,65.3400,3.623972,26.324940,-1.000000,12.831300,4.877440,3.315360
10825,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,68.6700,7.631292,26.486284,-1.000000,13.776300,4.140160,4.451360
10826,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,65.0000,5.448165,17.250332,1.076421,6.877330,3.894400,3.088160
10827,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,67.5800,6.245980,39.341823,0.997020,19.144200,4.877440,4.163360
10828,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|skip_connect~0|skip_connect~1|none~2|,67.3700,3.376555,18.776340,0.595690,9.811070,3.157120,2.390560
10829,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,67.0400,5.761528,25.876976,0.739691,12.488500,3.894400,3.936160
10830,|skip_connect~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,34.3100,3.667970,5.674475,0.767217,3.895220,3.157120,1.542560
10831,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|avg_pool_3x3~1|none~2|,65.2800,3.625703,39.026043,-1.000000,18.622100,6.106240,4.057760
10832,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,54.6000,6.330242,27.280798,1.795890,15.148600,7.826560,4.134560
10833,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,67.0300,7.107091,43.754556,1.759301,19.157000,7.826560,4.982560
10834,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,44.6700,4.654884,10.710388,-1.000000,6.596780,6.106240,2.361760
10835,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|none~1|nor_conv_1x1~2|,71.0200,4.341784,37.197640,0.850301,15.638500,4.877440,4.163360
10836,|none~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,67.5900,6.075225,41.432319,-1.000000,17.410800,6.352000,4.572960
10837,|none~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,67.7900,4.374299,23.788268,-1.000000,9.619730,3.648640,3.420960
10838,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,70.8400,4.378362,50.279107,1.049372,21.511700,6.106240,4.905760
10839,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,67.0500,3.735123,25.730933,-1.000000,10.640700,6.597760,5.088160
10840,|none~0|+|nor_conv_3x3~0|skip_connect~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,64.8100,4.805050,25.115315,-1.000000,10.554600,4.877440,3.315360
10841,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,62.6900,5.437927,9.987908,0.792159,4.776560,3.648640,2.572960
10842,|avg_pool_3x3~0|+|none~0|none~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,62.4400,4.225683,14.821860,-1.000000,4.818210,3.648640,2.572960
10843,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,50.8700,4.056077,12.566535,-1.000000,4.096300,3.402880,2.057760
10844,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,69.1800,5.449176,41.344281,1.011759,16.638300,5.123200,4.678560
10845,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,67.0000,3.283830,34.947948,-1.000000,14.899600,4.631680,3.648160
10846,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,50.1400,5.863714,28.010547,-1.000000,10.794800,4.877440,3.315360
10847,|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,67.9600,5.820832,41.041433,1.263266,17.482300,6.352000,4.572960
10848,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,47.9200,4.337258,13.332715,-1.000000,7.353910,6.352000,2.876960
10849,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,43.2333,5.311465,13.668736,1.284405,5.888120,4.877440,2.467360
10850,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,54.2600,5.666189,13.362152,1.493272,7.514930,6.352000,2.876960
10851,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,67.9400,4.249392,21.259058,0.658702,8.977920,3.894400,3.936160
10852,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|none~1|avg_pool_3x3~2|,59.9400,4.881706,10.413598,0.996990,5.750000,4.877440,2.467360
10853,|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,60.3000,4.948077,15.466314,1.011973,6.050850,4.877440,2.467360
10854,|none~0|+|none~0|avg_pool_3x3~1|+|none~0|none~1|none~2|,1.0000,0.551968,0.015622,-1.000000,0.010330,3.157120,1.542560
10855,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,69.6200,5.822067,42.931726,-1.000000,21.691000,6.597760,5.088160
10856,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,67.5933,5.646677,28.914755,1.103344,13.963500,5.123200,3.830560
10857,|skip_connect~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,65.5600,3.939605,26.031110,1.003251,12.960700,4.877440,3.315360
