index,arch_str,accuracy_test,edgegpu_latency_ms,raspi4_latency_ms,edgetpu_latency_ms,pixel3_latency_ms,eyeriss_latency_ms,fpga_latency_ms
15090,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,92.9400,5.642395,42.381474,1.220431,17.286700,6.348980,4.572960
15091,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,90.9600,5.841761,25.652179,-1.000000,10.669800,4.874420,3.315360
15092,|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,93.0700,6.192102,31.572702,1.208001,11.631800,5.120180,3.830560
15093,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|none~0|none~1|nor_conv_1x1~2|,84.8900,4.428086,24.630272,-1.000000,10.399200,4.874420,3.315360
15094,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,91.1400,5.686479,37.643760,1.242053,17.472300,6.348980,4.572960
15095,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,89.1400,5.111232,20.451840,1.248187,6.500990,5.120180,2.982560
15096,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,90.7500,7.452478,50.273399,1.668968,20.053900,8.069300,5.497760
15097,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,87.3900,4.718776,27.056065,1.166661,10.744500,4.874420,3.315360
15098,|skip_connect~0|+|none~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,88.0533,4.009895,22.864443,0.946703,9.972100,4.628660,2.800160
15099,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,86.8867,5.009141,15.744104,1.198477,5.744940,4.874420,2.467360
15100,|none~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,91.4300,5.158210,25.159598,-1.000000,11.520400,5.120180,3.830560
15101,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,91.1067,6.320949,42.568545,1.323803,17.484000,6.348980,4.572960
15102,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,92.1800,4.161735,22.210538,0.653890,8.984170,5.120180,3.830560
15103,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,90.1700,4.210386,26.010388,-1.000000,12.270700,6.348980,3.724960
15104,|skip_connect~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,89.1100,4.814234,10.330754,0.967371,4.914950,3.645620,2.572960
15105,|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,88.3200,5.212007,27.667344,1.614331,14.044700,7.823540,4.134560
15106,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,88.9800,5.458083,12.356121,0.822268,5.470190,3.891380,3.088160
15107,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|skip_connect~1|none~2|,91.8733,2.811670,18.590820,0.482640,7.964480,3.399860,2.905760
15108,|none~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,92.1600,2.797189,19.758605,0.482246,7.964170,4.874420,4.163360
15109,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|none~1|nor_conv_1x1~2|,89.0600,2.816968,7.694725,-1.000000,3.933890,4.874420,2.467360
15110,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|none~2|,84.7600,3.118162,25.331592,-1.000000,11.407300,7.823540,4.982560
15111,|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,89.2300,5.629978,9.809183,0.680025,4.001510,2.416820,2.678560
15112,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|none~1|none~2|,10.0000,0.569944,0.012179,-1.000000,0.005360,4.874420,3.315360
15113,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,91.8000,7.618389,38.568611,1.246137,17.409200,6.348980,4.572960
15114,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,92.1000,6.794853,25.928159,1.298645,12.478600,5.365940,4.345760
15115,|none~0|+|none~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,10.0000,0.773683,0.803747,-1.000000,0.470649,3.645620,3.420960
15116,|none~0|+|nor_conv_3x3~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,91.1400,4.113636,35.040330,-1.000000,15.493800,4.874420,4.163360
15117,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,87.5600,5.282431,25.521458,1.490153,12.412600,6.348980,3.724960
15118,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,88.7900,3.091006,8.299908,-1.000000,3.055760,2.416820,2.678560
15119,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,92.0950,6.217141,25.725640,1.016239,10.008700,3.645620,3.420960
15120,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,92.5450,6.196299,27.945980,0.834651,10.678800,3.891380,3.936160
15121,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,82.8800,3.175235,14.725063,-1.000000,5.590510,7.823540,3.286560
15122,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,91.3800,6.005421,33.105382,-1.000000,13.184600,6.594740,4.240160
15123,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|,93.0900,4.483066,53.371367,-1.000000,22.433000,6.348980,5.420960
15124,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|skip_connect~2|,91.4900,6.198559,28.198052,1.404518,12.541600,6.348980,3.724960
15125,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_1x1~2|,89.7400,6.189742,19.675493,1.432797,7.393250,5.365940,3.497760
15126,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,90.2600,5.238380,25.995656,1.477291,12.428000,6.348980,3.724960
15127,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|,90.2700,4.059997,26.930763,1.154114,11.457200,7.577780,4.467360
15128,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,93.1100,8.253102,48.810968,1.250511,18.270400,5.611700,5.708960
15129,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,92.1000,6.545558,33.236892,1.267520,12.441600,5.365940,4.345760
15130,|skip_connect~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,91.9533,3.310828,19.267035,0.600025,8.156560,3.154100,2.390560
15131,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,93.3300,6.599517,52.378181,1.376208,24.146600,7.823540,5.830560
15132,|none~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,69.7600,4.541836,25.721390,-1.000000,13.203100,7.577780,3.619360
15133,|skip_connect~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|none~2|,73.9400,3.142171,8.266679,0.880778,4.850200,4.628660,1.952160
15134,|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,78.5300,5.227809,15.173992,1.000985,5.637140,4.874420,2.467360
15135,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,89.9900,6.313148,27.986853,1.603300,14.074300,7.823540,4.134560
15136,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,92.3500,6.704249,42.553179,1.241385,17.384700,6.348980,4.572960
15137,|none~0|+|nor_conv_1x1~0|none~1|+|none~0|none~1|skip_connect~2|,88.8200,2.785754,4.946408,0.391496,2.184680,1.925300,1.648160
15138,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,92.3300,6.204481,38.516991,0.908328,15.782500,4.874420,4.163360
15139,|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,92.4600,4.721656,24.838791,-1.000000,10.612300,4.874420,3.315360
15140,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,91.5600,6.557846,47.054517,1.289104,18.189500,6.594740,5.088160
15141,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,93.0900,6.317220,58.158236,1.474578,24.224500,7.823540,5.830560
15142,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,92.3000,7.043777,25.762867,0.860569,10.758800,3.891380,3.936160
15143,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|skip_connect~1|skip_connect~2|,68.5000,4.045992,5.756210,0.810434,3.318610,3.154100,1.542560
15144,|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,93.6300,7.321072,63.843966,1.296535,28.878200,7.823540,6.678560
15145,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,91.5800,4.080334,24.523909,-1.000000,10.600600,4.874420,3.315360
15146,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,93.1300,7.462296,41.015862,1.380733,18.423500,6.594740,5.088160
15147,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,87.1733,6.476703,40.722226,1.735775,20.137900,9.052340,4.876960
15148,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,90.9600,5.356021,23.313092,-1.000000,12.314400,6.348980,3.724960
15149,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|skip_connect~1|none~2|,10.0000,0.598593,4.770534,-1.000000,2.191410,1.925300,1.648160
15150,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,89.0600,3.985333,15.271268,1.009968,5.633370,6.348980,2.876960
15151,|nor_conv_3x3~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,92.9000,5.912757,38.983079,1.241452,17.384300,6.348980,4.572960
15152,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,89.3400,4.792590,14.155171,-1.000000,4.823910,3.645620,2.572960
15153,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,92.3167,5.564895,38.299692,1.318411,17.464100,6.348980,4.572960
15154,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,78.1567,4.929953,15.510519,1.322823,5.846000,4.874420,2.467360
15155,|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,87.7167,5.768557,23.973242,1.176609,10.871700,4.874420,3.315360
15156,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,87.2600,4.337764,18.222503,1.430587,7.331740,6.348980,2.876960
15157,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|none~2|,84.3250,2.434435,2.758599,0.443115,1.553720,3.154100,2.390560
15158,|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,89.7750,6.958604,16.906522,1.130709,5.814110,3.891380,3.088160
15159,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,93.6200,4.737291,47.328178,-1.000000,23.157400,7.577780,5.315360
15160,|none~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,86.2900,5.667295,25.685024,-1.000000,9.719260,3.645620,3.420960
15161,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,91.1967,5.030847,23.638526,-1.000000,12.363500,6.348980,3.724960
15162,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|none~0|none~1|none~2|,10.0000,0.547166,0.012227,-1.000000,0.004590,3.399860,2.905760
15163,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|avg_pool_3x3~2|,90.0000,5.737238,34.820282,1.259478,16.670100,6.103220,4.057760
15164,|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,89.7200,4.636621,22.533040,0.994391,10.667400,4.874420,3.315360
15165,|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,92.0700,5.788541,24.568847,1.056048,11.520300,5.120180,3.830560
15166,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,93.3633,6.186042,47.329464,1.205683,22.377500,6.348980,5.420960
15167,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,91.1733,6.439910,29.551311,1.144391,11.687300,5.120180,3.830560
15168,|avg_pool_3x3~0|+|none~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,89.4700,5.013022,23.345002,-1.000000,11.485600,5.120180,3.830560
15169,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,91.5167,5.560651,24.235223,1.231531,11.656600,5.120180,3.830560
15170,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,91.9200,7.093616,42.452318,1.579345,19.142100,7.823540,4.982560
15171,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,85.3633,4.079785,23.342769,-1.000000,11.353800,6.103220,3.209760
15172,|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,89.6300,7.207532,20.749595,1.311347,7.437850,5.365940,3.497760
15173,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,92.2500,4.373150,36.064154,0.757345,14.757300,6.103220,4.057760
15174,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,73.4950,5.166683,15.538032,-1.000000,5.719760,4.874420,2.467360
15175,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,93.0400,6.392007,44.194665,1.387703,18.291600,6.594740,5.088160
15176,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,90.2733,6.431808,45.750062,1.598612,19.168600,7.823540,4.982560
15177,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,90.1300,5.777006,26.637433,1.355604,12.421000,6.348980,3.724960
15178,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,89.8000,5.955310,44.855839,1.562204,19.168600,7.823540,4.982560
15179,|avg_pool_3x3~0|+|none~0|none~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,79.4700,3.797865,5.593225,0.703061,3.194100,3.154100,1.542560
15180,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,92.4700,4.424396,25.703591,0.779498,9.849100,3.645620,3.420960
15181,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,92.6500,4.261594,26.524513,0.694959,9.713880,3.645620,3.420960
15182,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|avg_pool_3x3~2|,91.0800,7.470217,41.536735,1.310232,18.367100,6.594740,5.088160
15183,|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,88.7000,3.054905,11.703500,-1.000000,3.925410,5.120180,2.982560
15184,|none~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,92.0300,6.110764,39.227370,-1.000000,18.237500,7.577780,4.467360
15185,|none~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,88.8500,2.809963,4.793368,0.393636,2.186850,3.645620,3.420960
15186,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,93.1000,7.088127,54.982472,1.607309,25.023000,8.069300,6.345760
15187,|nor_conv_1x1~0|+|none~0|none~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,86.6100,4.103789,11.499906,-1.000000,3.848030,3.399860,2.057760
15188,|none~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,91.9900,4.035611,19.921055,-1.000000,8.841500,3.399860,2.905760
15189,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|nor_conv_1x1~1|none~2|,88.0300,3.135962,11.695523,0.430220,2.915170,2.416820,2.678560
15190,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,93.1300,6.803937,51.729924,1.279275,23.427200,6.594740,5.936160
15191,|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,88.0367,5.374951,19.954926,1.266425,6.632260,5.120180,2.982560
15192,|none~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,86.8300,5.362568,16.421340,-1.000000,6.480890,5.120180,2.982560
15193,|none~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,86.4300,4.739776,22.411789,-1.000000,11.478900,6.103220,3.209760
15194,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,92.0900,5.305986,23.539448,0.806305,9.912420,3.645620,3.420960
15195,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|none~2|,80.1267,2.708635,7.780210,-1.000000,4.095470,3.399860,2.057760
15196,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,91.2700,7.010927,42.633722,1.619424,19.289400,7.823540,4.982560
15197,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,92.2300,6.826582,25.557333,1.300611,12.461400,5.365940,4.345760
15198,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,93.2300,7.797661,56.382884,1.596535,25.109800,8.069300,6.345760
15199,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,92.1000,6.150265,53.887552,-1.000000,23.223300,7.577780,5.315360
15200,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|none~0|none~1|none~2|,10.0000,0.501385,0.011569,-1.000000,0.004818,3.399860,2.057760
15201,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,92.3700,6.601110,61.130484,1.672500,25.774100,9.298100,6.240160
15202,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,78.3100,5.179782,27.718147,1.515075,11.697400,6.103220,3.209760
15203,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,92.6100,6.393471,54.867988,1.367303,23.312500,7.577780,5.315360
15204,|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,88.8100,7.091775,30.338543,1.763316,15.058900,8.069300,4.649760
15205,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,88.4700,6.533942,35.775145,1.723954,14.229300,7.823540,4.134560
15206,|nor_conv_3x3~0|+|none~0|skip_connect~1|+|skip_connect~0|none~1|none~2|,86.4800,1.445928,19.587162,-1.000000,8.083650,3.154100,2.390560
15207,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,86.1933,6.141400,28.121703,1.612444,14.180200,7.823540,4.134560
15208,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,92.6400,6.529050,29.045425,1.280112,12.483200,5.365940,4.345760
15209,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|none~2|,80.0800,2.843657,9.025895,0.703491,3.201610,6.103220,3.209760
15210,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,88.1367,5.486093,27.513059,1.428634,12.550200,6.348980,3.724960
15211,|none~0|+|none~0|nor_conv_1x1~1|+|none~0|none~1|nor_conv_1x1~2|,10.0000,0.688643,1.265388,-1.000000,0.443572,2.171060,2.163360
15212,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,90.1200,5.696778,39.985216,1.328647,17.491100,6.348980,4.572960
15213,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,83.2433,5.315661,26.827039,1.159356,11.559900,6.103220,3.209760
15214,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,87.8800,5.890427,37.040733,1.078616,17.224400,6.348980,4.572960
15215,|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,91.9800,3.316603,17.279813,0.592633,8.146230,4.628660,3.648160
15216,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,91.3100,5.758934,23.295806,1.132622,10.900100,4.874420,3.315360
15217,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,92.4600,5.836473,42.845316,1.327176,17.516200,6.348980,4.572960
15218,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,92.4167,6.316018,28.392651,0.874387,11.432800,4.137140,4.451360
15219,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,90.8900,5.344534,27.759026,-1.000000,11.268800,5.120180,3.830560
15220,|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,87.0300,5.574608,12.945411,1.007141,5.041410,3.645620,2.572960
15221,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,92.9133,6.035810,42.526806,1.256098,17.505900,6.348980,4.572960
15222,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|none~1|skip_connect~2|,91.0767,3.748646,23.381336,0.845903,9.846460,4.628660,2.800160
15223,|none~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|,91.8733,4.088311,34.622433,-1.000000,14.718200,4.628660,3.648160
15224,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|none~2|,92.0367,2.760844,18.968148,0.485823,7.958020,4.874420,4.163360
